,datetime,open,high,low,close,volume,rsi14,macd1,macd2,macd3,obv,smaObv,wave1,wave2,minusDM,plusDM,result
24,2022-01-05 00:00:00+00:00,0.08261,0.08263,0.08202204,0.08207,2287.91489732,64.15573552200753,,,,2478.748479449988,3610.688979542492,71.78090688499789,71.49764873593584,0.0010834062664387837,0.0027723930137419444,False
25,2022-01-05 04:00:00+00:00,0.08205,0.0824,0.08195585,0.08222,1661.8173127999987,65.27091209590009,,,,4140.565792249987,3937.542429253491,68.51705182881646,71.74687956591035,0.0010722101045503067,0.0025743649413318055,False
26,2022-01-05 08:00:00+00:00,0.08224,0.08225,0.08166233,0.08192,2638.9935356200003,61.17179903776305,,,,1501.5722566299864,4037.4026221014915,62.98789939720429,69.41966618276675,0.0012891436685109907,0.0023904817312366765,False
27,2022-01-05 12:00:00+00:00,0.08196,0.08233,0.08168887,0.08197,2079.965176029999,61.6045947051568,,,,3581.5374326599854,4136.90694814249,58.588011329821846,65.46846736021013,0.0011970619779030627,0.002299733036148339,False
28,2022-01-05 16:00:00+00:00,0.08197,0.08211149,0.08094774,0.08179,2181.02993296,59.052700967229875,,,,1400.5074996999851,4215.397690532991,49.64463718133761,59.93439993429506,0.0018526875509099795,0.002135466390709172,False
29,2022-01-05 20:00:00+00:00,0.0818,0.08248,0.08021735,0.08147,1189.5392750700005,54.71353359685952,,,,210.96822462998466,4107.12467232549,39.17749644069565,52.599511087264844,0.0024507427258449784,0.001982933077087088,False
30,2022-01-06 00:00:00+00:00,0.08144,0.08145,0.08047117,0.0805,2498.407487449998,44.128500007582254,,,,-2287.439262820013,3775.4656730484894,24.95644071674167,43.0916464171492,0.0022756896739989083,0.001841295000152296,False
31,2022-01-06 04:00:00+00:00,0.08051,0.08057321,0.0796816,0.07987,1859.5326855400008,38.868894582098164,,,,-4146.971948360014,3449.07770466549,9.516190837223116,30.823691293999513,0.0029027104115704042,0.0017097739287128464,False
32,2022-01-06 08:00:00+00:00,0.07987,0.07989507,0.07764,0.07809,2250.7397981100007,28.524306010058066,,,,-6397.711746470015,3114.919174315989,-7.097380441723757,16.63818688823417,0.004736973953601094,0.0015876472195190715,False
33,2022-01-06 12:00:00+00:00,0.07815744,0.07939426,0.07777,0.0791,3209.359191239997,38.52233618969933,1.9749254715262232e-05,0.0006458613026693408,-0.0006261120479540786,-3188.352555230018,2839.7821681819887,-16.48500489617705,2.7225615540159946,0.004398618671201016,0.0014742438466962807,False
34,2022-01-06 16:00:00+00:00,0.07912809,0.07988,0.07893036,0.07937,2407.69592922,40.902212354623444,-7.236616715074196e-05,0.0005022158087053243,-0.0005745819758560662,-780.656626010018,2591.8068023324877,-20.171755243319925,-8.559487435999404,0.004084431623258086,0.0018546807147894156,False
35,2022-01-06 20:00:00+00:00,0.07932312,0.07959,0.079,0.07907,2047.4444645099995,39.09145199047962,-0.00016764330773350045,0.00036824398541755927,-0.0005358872931510597,-2828.1010905200174,2107.3374982624873,-23.601682710779258,-16.838955823,0.00379268650731108,0.0017222035208758859,False
36,2022-01-07 00:00:00+00:00,0.07899753,0.07952,0.0772833,0.07745,3318.96217069,31.08788183393748,-0.0003696109442842821,0.000220672999477191,-0.0005902839437614731,-6147.063261210018,1530.3147888314866,-30.598372377910504,-22.714203807046683,0.005238480328217433,0.0015991889836704655,False
37,2022-01-07 04:00:00+00:00,0.07747,0.07764,0.07554,0.07678,1800.2002018300004,28.489893198576326,-0.0005770828994818011,6.112181968539256e-05,-0.0006382047191671938,-7947.263463040019,678.3843729554862,-39.262038891056015,-28.408462305766427,0.006607603161916191,0.0014849611991225751,False
38,2022-01-07 08:00:00+00:00,0.07679,0.07706,0.07616,0.07634,2666.29165857,26.90002419525499,-0.0007681554239302169,-0.00010473362903772935,-0.0006634217948924875,-10613.55512161002,-206.63520878801427,-44.54285061141913,-34.50123614779123,0.006135631507493605,0.0013788925420423913,False
39,2022-01-07 12:00:00+00:00,0.07634,0.07685,0.07532,0.0758,2993.6567366,25.05227327119468,-0.0009521791348350434,-0.00027422273019719217,-0.0006779564046378512,-13607.21185821002,-1147.0641574905148,-48.788757458245534,-40.798004834657796,0.0065373721141012125,0.001280400217610792,False
40,2022-01-07 16:00:00+00:00,0.0758,0.07662,0.07540578,0.07653,1872.0538202400005,31.865767741659063,-0.0010272725934090676,-0.00042483270283956724,-0.0006024398905695004,-11735.158037970019,-2051.8738828980154,-50.48685090126363,-45.770124465496075,0.006070416963093983,0.001188943059210021,False
41,2022-01-07 20:00:00+00:00,0.07656,0.07696,0.07645,0.07691,2796.4318066,35.169727218229255,-0.0010440862992045635,-0.0005486834221125665,-0.000495402877091997,-8938.72623137002,-2687.6375127105157,-49.36276474179837,-48.29530592818167,0.0056368157514444135,0.0014440185549807409,False
42,2022-01-08 00:00:00+00:00,0.07691,0.07711,0.0763764,0.07662,3070.27683397,33.821803867761034,-0.001068494914295573,-0.0006526457205491677,-0.00041584919374640524,-12009.003065340019,-3627.3325603035164,-48.249606189054276,-49.22199482259045,0.00523418605491267,0.0014908743724821138,False
43,2022-01-08 04:00:00+00:00,0.07664,0.07696,0.07644,0.07674,3082.0206773600007,34.9330860158424,-0.0010658692433350159,-0.0007352904251063374,-0.0003305788182286785,-8926.982387980019,-4312.014848541016,-46.87991232441233,-48.74478353913216,0.004860315622418908,0.0013843833458762485,False
44,2022-01-08 08:00:00+00:00,0.0767,0.07706308,0.07659096,0.07676,2978.9078044100006,35.12860820957824,-0.001050069994082914,-0.0007982463389016527,-0.0002518236551812612,-5948.074583570018,-4733.356001692017,-44.98706939712174,-47.36983816309668,0.0045131502208175574,0.0013885788211708077,False
45,2022-01-08 12:00:00+00:00,0.07678,0.0768998,0.07577128,0.07594,2705.1918487299995,31.013718221555404,-0.0010911381606907161,-0.0008568247032594654,-0.00023431345743125075,-8653.266432300017,-5373.047612919517,-45.84998035878185,-46.49164206734255,0.005010462347902021,0.0012893946196586071,False
46,2022-01-08 16:00:00+00:00,0.07595,0.07622,0.07373,0.07417,1970.16262474,24.37618004883681,-0.0012520760329823993,-0.0009358749692040521,-0.0003162010637783472,-10623.429057040017,-5979.297678603018,-51.4945053197891,-47.302866850026255,0.0066938521801947265,0.0011972950039687066,False
47,2022-01-08 20:00:00+00:00,0.07417,0.07442,0.0734036,0.07389,2690.3863645100014,23.51867727020798,-0.0013862344681626892,-0.0010259468689957797,-0.0003602875991669096,-13313.815421550018,-6824.065321313517,-56.64725738061094,-49.74470311407591,0.006542119881609393,0.0011117739322566561,False
48,2022-01-09 00:00:00+00:00,0.07391,0.0749247,0.07375079,0.07461,2641.659101680001,30.307793590126032,-0.0014181109120428442,-0.0011043796776051926,-0.0003137312344376516,-10672.156319870017,-7427.698512292018,-57.60833049752126,-52.900018389175784,0.006074825604351579,0.0015370615085240347,False
49,2022-01-09 04:00:00+00:00,0.0746,0.07512,0.07451346,0.07486,2425.926898499999,32.5467864053393,-0.0014069815058287832,-0.0011649000432499108,-0.00024208146257887245,-8246.229421370019,-7850.558394592018,-56.19010000305469,-55.485048300244,0.005640909489755038,0.0016225714007723272,False
50,2022-01-09 08:00:00+00:00,0.07484,0.07496,0.07443,0.07473,2395.8414623300005,31.971584035447393,-0.0013925982786715807,-0.0012104396903342448,-0.00018215858833733585,-10642.07088370002,-8268.289975636017,-54.97753386626834,-56.355805436863804,0.005321447383343971,0.0015066734435743038,False
51,2022-01-09 12:00:00+00:00,0.07473,0.07479,0.07429,0.07445,3163.821750919999,30.71257695360113,-0.0013877954849880608,-0.001245910849265008,-0.00014188463572305287,-13805.892634620019,-8751.236009949018,-54.257784455273274,-55.75843720552939,0.005081343998819403,0.001399053911890425,False
52,2022-01-09 16:00:00+00:00,0.07444,0.07557,0.07435,0.07502,2295.719732189998,36.21885150231947,-0.0013227471938116464,-0.0012612781181743356,-6.146907563731084e-05,-11510.17290243002,-9006.859067747018,-50.93194958766814,-54.089341978066116,0.004718390856046589,0.0020791214896125404,False
53,2022-01-09 20:00:00+00:00,0.07503,0.07557295,0.07497,0.07527,3527.2895176900047,38.52635441577383,-0.0012367663708807014,-0.0012563757687156086,1.9609397834907238e-05,-7982.883384740016,-9246.585609222519,-46.05257602151948,-51.55496098268231,0.004381362937757547,0.0019335628117830748,False
54,2022-01-10 00:00:00+00:00,0.07526,0.07545,0.07507309,0.07516,3478.060112260001,37.877027843426994,-0.001164083203389163,-0.0012379172556503195,7.383405226115661e-05,-11460.943497000017,-9780.599952772018,-41.95785895030243,-48.30004225369083,0.004068408442203436,0.001795451182369998,False
55,2022-01-10 04:00:00+00:00,0.07519,0.07556,0.07513,0.07521,3098.478412539997,38.38536417299876,-0.0010898831923528973,-0.0012083104429908352,0.00011842725063793786,-8362.46508446002,-10057.318152469019,-37.56570563501892,-44.127022548627245,0.0037778078391889048,0.0017772046693435685,False
56,2022-01-10 08:00:00+00:00,0.07523,0.07546837,0.07451144,0.07468,3523.050176849998,35.10613001754613,-0.0010616081615711787,-0.0011789699867069039,0.00011736182513572523,-11885.515261310018,-10344.240752474017,-37.815408608521686,-40.847887303840636,0.004126524422103987,0.0016502614786761708,False
57,2022-01-10 12:00:00+00:00,0.07471,0.07477,0.07335,0.07337,2279.890345109998,28.6020724642328,-0.0011318586854707213,-0.0011695477264596673,3.7689040988946e-05,-14165.405606420016,-10655.147859643019,-45.51504678038137,-40.7135049935561,0.004993212677667987,0.00153238565877073,False
58,2022-01-10 16:00:00+00:00,0.07335332,0.07397,0.07282,0.07337,2059.92196344,28.6020724642328,-0.0011739995952441962,-0.001170438100216573,-3.5614950276230753e-06,-14165.405606420016,-10832.740383883518,-52.00427939585685,-43.225110104944704,0.005166554629263133,0.0014229295402871066,False
59,2022-01-10 20:00:00+00:00,0.07336,0.074,0.07327,0.07374,3179.272159200001,32.68714014466532,-0.0011641213952633678,-0.001169174759225932,5.053363962564169e-06,-10986.133447220014,-10701.68646333402,-53.88718116404307,-47.30547898720075,0.004797515012887195,0.001351291715980887,False
60,2022-01-11 00:00:00+00:00,0.07371,0.07405,0.07330425,0.07379,2242.88910333,33.2429976082066,-0.0011391271201186964,-0.0011631652314044848,2.4038111285788408e-05,-8743.244343890014,-10552.090778630018,-54.24382723684359,-51.41258364428123,0.004454835369109539,0.0013047708791251176,False
61,2022-01-11 04:00:00+00:00,0.0738,0.07419,0.07359,0.07414,3405.46455874,37.1551674065105,-0.0010786429772547124,-0.0011462607805745304,6.761780331981807e-05,-5337.779785150014,-10372.043456319017,-52.121964007610885,-53.0643129510886,0.0041366328427445715,0.0013515729591876103,False
62,2022-01-11 08:00:00+00:00,0.07412,0.0745,0.07381886,0.0744,2925.910389230001,39.96954578245976,-0.0009982221476347308,-0.0011166530539865704,0.0001184309063518396,-2411.8693959200127,-9892.186772848017,-47.673848216624144,-51.98170515628043,0.003841159068262816,0.0015650320335313433,False
63,2022-01-11 12:00:00+00:00,0.07438,0.07514,0.0743783,0.07508,3343.0853868699983,46.693343002673195,-0.0008695936099252233,-0.001067241165174301,0.00019764755524907763,931.2159909499856,-9399.276853901518,-37.631778567906856,-47.917854507246375,0.0035667905633869007,0.002093244031136249,False
64,2022-01-11 16:00:00+00:00,0.07508,0.07619,0.07506,0.07533,3018.236303350001,48.95692178463425,-0.0007389633469343099,-0.0010015856015263027,0.0002626222545919928,3949.4522942999865,-8904.400510008016,-24.659151870690852,-40.52168566570819,0.003312019808859265,0.0029937266003407983,False
65,2022-01-11 20:00:00+00:00,0.07534,0.07591,0.07531,0.07582,2125.9544045500006,53.15560009216088,-0.0005891081454806185,-0.0009190901103171658,0.00032998196483654727,6075.406698849987,-8167.966853450516,-14.084383511561933,-31.012290541695947,0.0030754469653693174,0.0027798889860307413,False
66,2022-01-12 00:00:00+00:00,0.07583,0.07599167,0.07566,0.07593,3334.0628591399977,54.069004062704096,-0.0004562118121994724,-0.0008265144506936271,0.00037030263849415477,9409.469557989985,-7166.321922699016,-5.10342456751288,-20.36968462941813,0.002855772182128652,0.0026629954870285378,False
67,2022-01-12 04:00:00+00:00,0.07594,0.0761,0.07544,0.07559,2873.202005500002,50.77356141517731,-0.0003740142654726497,-0.0007360144136494317,0.00036200014817678195,6536.267552489983,-6173.817773997016,0.7189351062485455,-10.782006210879281,0.00287178845483376,0.0024727815236693564,False
68,2022-01-12 08:00:00+00:00,0.07557,0.07634,0.07557,0.07622,2810.003951120001,56.1113780220031,-0.0002550957970630513,-0.0006398306903321556,0.00038473489326910427,9346.271503609983,-5172.896382823016,7.3292665789976565,-2.7849015984571546,0.00266666070805992,0.0025361542719786923,False
69,2022-01-12 12:00:00+00:00,0.07623,0.07743,0.0761836,0.07718,3146.737652080003,62.741298430720335,-8.243778566451032e-05,-0.0005283521093986265,0.0004459143237341162,12493.009155689986,-4135.934453970016,16.74893976357785,4.923429220327792,0.0024761849431984974,0.0034450003954087796,False
70,2022-01-12 16:00:00+00:00,0.07719,0.07741,0.0769,0.0773,2483.638799750001,63.48386579929471,6.334769660687467e-05,-0.00041001214819752626,0.00047335984480440093,14976.647955439987,-2854.9985120130154,24.115172634163596,12.228078520746912,0.00229931459011289,0.003198928938593867,False
71,2022-01-12 20:00:00+00:00,0.07732,0.07742,0.07652,0.07681,1867.909284379999,58.36839712956524,0.00013775686138808863,-0.0003004583462804033,0.00043821520766849193,13108.738671059988,-1509.2669467290152,27.685608798146806,18.969746943721475,0.0025150778336762466,0.0029704340144085907,False
72,2022-01-13 00:00:00+00:00,0.0768,0.07696,0.0763268,0.07674,3663.67579046,57.65367748052095,0.00018890071571651956,-0.00020258653388101873,0.0003914872495975383,9445.062880599988,-461.50515757751475,28.842739331709815,24.348115131899515,0.0025286294169850907,0.0027582601562365487,False
73,2022-01-13 04:00:00+00:00,0.07669,0.07681,0.07626728,0.07646,2495.4477321799995,54.764957885330055,0.00020448179001125721,-0.00012117286910256353,0.00032565465911382074,6949.615148419988,285.11976908048547,28.52180587733334,27.291331660338386,0.002407533030057578,0.0025612415736482237,False
74,2022-01-13 08:00:00+00:00,0.07645,0.0768429,0.07632,0.07648,2220.6055839900014,54.938633712692955,0.000215954349187919,-5.374742544446702e-05,0.000269701774632386,9170.220732409989,1316.6779805509857,28.337363937015592,28.346879486051385,0.0022355663850534653,0.002411195746959067,False
75,2022-01-13 12:00:00+00:00,0.07649,0.07698,0.07617,0.07643,2035.364018720001,54.37655036109632,0.00021849319926435518,7.00699497297423e-07,0.00021779249976705775,7134.856713689988,2091.544070458486,27.833043395089366,28.383738135287025,0.002225883071835358,0.002238967479319134,False
76,2022-01-13 16:00:00+00:00,0.07644,0.07686,0.07615,0.0766,3032.605780959997,56.0239635984866,0.00023155362938960533,4.6871285475759005e-05,0.00018468234391384633,10167.462494649986,3194.1929582564862,27.349499317035953,28.01042813161856,0.0020868914238471245,0.002079041230796339,False
77,2022-01-13 20:00:00+00:00,0.07662,0.07670085,0.07609864,0.07617,2381.32365856,51.00692132475365,0.00020484537801321312,7.846610398324983e-05,0.0001263792740299633,7786.138836089986,4291.770180381986,24.254255268454713,26.943540479398905,0.0019891877507151874,0.0019305382857394576,False
78,2022-01-14 00:00:00+00:00,0.07612,0.07670257,0.07598,0.0766,2616.7389987199995,55.31623739079507,0.00021588768388056123,0.00010595041996271212,0.00010993726391784911,10402.877834809986,5520.184352443486,22.978261546494004,25.603764881768505,0.0019657429113783776,0.0017926426939009249,False
79,2022-01-14 04:00:00+00:00,0.07665,0.07713,0.07655169,0.07666305,3842.6114462000014,55.92835406034303,0.00022710843424522675,0.00013018202281921506,9.69264114260117e-05,14245.489281009988,6781.765488854988,26.83350107672293,25.353879302176896,0.0018253327034227793,0.0020920267871937224,False
80,2022-01-14 08:00:00+00:00,0.07664,0.07691,0.07619,0.07625,2540.3885323,50.999431191567865,0.00020036163257372563,0.00014421794477011718,5.6143687803608455e-05,11705.100748709989,7804.1827434849865,24.40794077992022,24.618489667897965,0.00205664179603545,0.001942596302394171,False
81,2022-01-14 12:00:00+00:00,0.0762,0.07662,0.07589,0.07607,1555.2676720900008,48.97389865496581,0.000162763863371565,0.00014792712849040675,1.4836734881158264e-05,10149.833076619987,8578.563386573487,17.398768790734387,22.90461804846788,0.0022097388106043407,0.00180383942365173,False
82,2022-01-14 16:00:00+00:00,0.07606,0.07679,0.0759785,0.07679,2837.8842087000003,56.42845095814367,0.00018888796028301846,0.0001561192948489291,3.2768665434089364e-05,12987.717285319988,9348.542720635487,18.28781133938029,21.732005496689457,0.002051900324132602,0.0018449937505337528,False
83,2022-01-14 20:00:00+00:00,0.07679,0.077,0.0765,0.07681,1519.4003431999995,56.61804317266711,0.0002087984298257961,0.0001666551218443025,4.21433079814936e-05,14507.117628519987,10027.337802513986,23.6827692350676,20.94432253627562,0.0019053360152659876,0.0019232084826384867,False
84,2022-01-15 00:00:00+00:00,0.07683,0.07714,0.07674,0.07703,2952.342097530002,58.74459384085321,0.0002395681888142931,0.00018123773523830063,5.833045357599246e-05,17459.45972604999,10702.838174101487,30.377180541194903,22.436632476594294,0.0017692405856041312,0.0019258364481643103,False
85,2022-01-15 04:00:00+00:00,0.07705,0.07721348,0.07689,0.07693,2065.2268821700004,57.36802325590224,0.00025296822005810293,0.00019558383220226108,5.738438785584185e-05,15394.23284387999,11168.779481352987,35.170308788826404,26.879517476117297,0.001642866258060979,0.0018617567018668604,False
86,2022-01-15 08:00:00+00:00,0.07695,0.0773829,0.07693,0.07713,2996.82070379,59.41633710172547,0.0002765384072712651,0.0002117747472160619,6.476366005520322e-05,18391.05354766999,11617.858680836987,39.924421367101424,32.28866998304758,0.0015255186681994806,0.0018981940803049452,False
87,2022-01-15 12:00:00+00:00,0.07714,0.07775662,0.07657,0.07747,1916.0441222700008,62.697533208062104,0.00031897615044658434,0.00023321502786216637,8.576112258441797e-05,20307.09766993999,12306.400186709488,44.147899767778505,37.40495261622531,0.0014165530490423748,0.002136328788854586,False
88,2022-01-15 16:00:00+00:00,0.07747,0.07767,0.07688,0.07695,2481.20719624,55.329571466149055,0.0003071085572027704,0.0002479937337302872,5.911482347248321e-05,17825.89047369999,12730.38113521399,45.243253373067155,41.12147082419337,0.001315370688396491,0.001983733875364973,False
89,2022-01-15 20:00:00+00:00,0.07694,0.07738,0.07687,0.07722,2153.576989930001,58.08394248111933,0.00031584923420886757,0.0002615648338260033,5.428440038286427e-05,19979.46746362999,13104.704050610988,45.41609347998051,43.682916996981895,0.001231415639225323,0.001842038598553189,False
90,2022-01-16 00:00:00+00:00,0.07721,0.0774,0.07689,0.07713,2420.2648842900007,56.82613586520522,0.000311918434322378,0.00027163555392527826,4.0282880397099724e-05,17559.202579339988,13233.831781805988,44.817082082830474,44.90608217591416,0.001143457379280657,0.0017304644129422391,False
91,2022-01-16 04:00:00+00:00,0.07711,0.07727,0.07689,0.07706,2306.8342609200017,55.813765725143206,0.0002997000761854052,0.00027724845837730363,2.2451617808101545e-05,15252.368318419987,13341.013264173987,42.67605933102103,44.53812206672479,0.0010617818521891816,0.0016068598120177935,False
92,2022-01-16 08:00:00+00:00,0.07713,0.07723567,0.07678,0.0771,1687.4183095799992,56.292935565082104,0.0002899027861785475,0.0002797793239375524,1.0123462240995058e-05,16939.786627999987,13715.749451543987,39.81059131924992,43.179956553270486,0.0010959402913185248,0.0014920841111593797,False
93,2022-01-16 12:00:00+00:00,0.07707,0.07766364,0.07685,0.07757,2457.7442336600016,61.56682795304659,0.00031641598875234433,0.0002871066569005108,2.9309331851833543e-05,19397.530861659987,14338.14523720599,44.331182598071244,42.908728832793166,0.0010176588419386302,0.0018134766746479953,False
94,2022-01-16 16:00:00+00:00,0.07757,0.07810618,0.07737,0.07756678,2070.7803412100006,61.51206553284499,0.00033332569460073347,0.0002963504644405553,3.697523016017815e-05,17326.750520449987,14745.971726607986,51.59053648032489,44.60209243216677,0.0009449689246572994,0.002126482626458844,False
95,2022-01-16 20:00:00+00:00,0.07755,0.07782519,0.07729,0.0777,1890.3538321,62.97923241425144,0.00035340269269162894,0.00030776091009077,4.564178260085892e-05,19217.104352549988,15350.084108550986,54.3389808936349,47.517822822820236,0.0009574711443246319,0.001974591010283212,False
96,2022-01-17 00:00:00+00:00,0.07771,0.07782,0.07637512,0.07641,2400.5276313500017,45.06496912544104,0.000262199170481453,0.00029864856216890663,-3.6449391687453606e-05,16816.576721199985,15682.539819878488,42.71984789755807,48.24513696739728,0.0018039603483014368,0.0018335487952629828,False
97,2022-01-17 04:00:00+00:00,0.07639,0.0769,0.07631,0.07667,2152.5504656000003,48.25945456733136,0.0002084961354680004,0.0002806180768287254,-7.212194136072502e-05,18969.127186799986,16241.689237413986,30.152245656021357,44.70040273188481,0.0017402260377084788,0.0017025810241727698,False
98,2022-01-17 08:00:00+00:00,0.07669,0.07673,0.07620242,0.07629,2145.701698300001,44.212814012195444,0.00013373169338659618,0.00025124080014029957,-0.00011750910675370339,16823.425488499983,16562.716620098487,18.14438521326262,36.33886491511924,0.001723504177872155,0.0015809680938747147,False
99,2022-01-17 12:00:00+00:00,0.07628,0.07679,0.07576,0.0762,2021.765635259999,43.287021799162495,6.645206846940532e-05,0.00021428305380612073,-0.0001478309853367154,14801.659853239984,16590.52514870999,7.726447839678799,24.68573165163021,0.002042816736595585,0.0014680418014550922,False
100,2022-01-17 16:00:00+00:00,0.0762,0.07651,0.07583,0.07621,1760.3619142599994,43.428765313934164,1.3780543893601727e-05,0.00017418255182361693,-0.0001604020079300152,16562.021767499984,16833.37119964949,-0.5326090232186861,13.872617421436022,0.0018969012554101862,0.0013631816727797284,False
101,2022-01-17 20:00:00+00:00,0.07622,0.07637,0.07549,0.07606,1507.7897057499997,41.74343560825823,-3.960917529134689e-05,0.00013142420640062418,-0.00017103338169197107,15054.232061749984,17078.591148905987,-8.494490298685752,4.210933432759245,0.002101408308595166,0.0012658115532954621,False
102,2022-01-18 00:00:00+00:00,0.0761,0.07646,0.07556,0.07569,1763.7445730600011,37.84238942157699,-0.00011050301026199749,8.303876306809985e-05,-0.00019354177333009734,13290.487488689983,17093.729659074488,-14.768482764968498,-4.017283561798534,0.0019513077151240826,0.001265396442345793,False
103,2022-01-18 04:00:00+00:00,0.07565,0.07588,0.0753,0.07579,2031.7491936999988,39.4883331288492,-0.00015681011161779168,3.506898813092154e-05,-0.00019187909974871322,15322.236682389983,17134.485611767985,-21.22822569902037,-11.255951946473326,0.002071928592615216,0.0011750109821782363,False
104,2022-01-18 08:00:00+00:00,0.07579,0.0759338,0.07524,0.07577,1720.7642710599996,39.2643918156951,-0.00019289903590943847,-1.0524616677150462e-05,-0.000182374419232288,13601.472411329984,16941.586246031984,-25.6889895948462,-17.545047089380205,0.001983933693142705,0.0010910816263083622,False
105,2022-01-18 12:00:00+00:00,0.07579,0.07587,0.07491,0.07494,2672.5489573600007,31.324970200841314,-0.00028518638074295777,-6.545696949031193e-05,-0.00021972941125264584,10928.923453969983,16718.320776536486,-31.733418864173817,-23.35477923075222,0.0021722241436325086,0.0010131472244291934,False
106,2022-01-18 16:00:00+00:00,0.07493,0.0753,0.07451,0.07501,2461.8795482500027,32.56345290753316,-0.0003486572477123112,-0.0001220970251347118,-0.00022656022257759942,13390.803002219986,16468.308249263988,-37.46039775118616,-29.027757977306635,0.002417065276230184,0.0009407795655413939,False
